City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Lamas,PE,-6.4167,-76.5333,68.47,93,74,2.73,broken clouds
346,Mecca,SA,21.4267,39.8261,86.4,20,5,4.65,clear sky
347,Mamallapuram,IN,12.6264,80.1722,86.05,68,100,6.15,overcast clouds
348,Abu Kamal,SY,34.4506,40.9171,81.75,19,1,0.2,clear sky
349,Joshimath,IN,30.5667,79.5667,67.89,35,0,1.07,clear sky
350,Payakumbuh,ID,-0.2202,100.6308,81.18,57,89,1.59,overcast clouds
351,Palu,ID,-0.8917,119.8707,89.24,49,88,1.36,overcast clouds
352,Monastyrshchina,RU,54.3496,31.838,52.88,96,82,7.65,broken clouds
353,Le Portel,FR,50.7056,1.5757,49.69,78,100,5.61,overcast clouds
354,Vega De Alatorre,MX,20.0333,-96.6333,82.78,71,99,13.98,overcast clouds
355,Mildura,AU,-34.2,142.15,55.36,67,100,17.27,light rain
356,Portland,US,45.5234,-122.6762,64.15,59,100,6.91,overcast clouds
357,Benjamin Constant,BR,-4.3831,-70.0311,73.53,98,100,1.41,overcast clouds
358,Vanimo,PG,-2.6741,141.3028,75.63,89,100,3.71,overcast clouds
359,Vestmannaeyjar,IS,63.4427,-20.2734,49.98,89,99,7.2,overcast clouds
360,Khasan,RU,42.4308,130.6434,54.37,84,87,2.66,overcast clouds
361,Taranagar,IN,28.6709,75.0351,88.97,14,0,12.17,clear sky
362,Hohhot,CN,40.8106,111.6522,66.49,20,20,4.47,few clouds
363,Egvekinot,RU,66.3167,-179.1667,40.15,60,82,5.14,broken clouds
364,Caraballeda,VE,10.6112,-66.8522,80.67,78,40,5.75,scattered clouds
365,Martapura,ID,-3.4167,114.85,86.09,74,15,6.91,few clouds
366,Whyalla,AU,-33.0333,137.5833,59.11,48,12,25.46,few clouds
367,Padang,ID,-0.9492,100.3543,84.25,69,62,4.18,broken clouds
368,Nabire,ID,-3.3667,135.4833,86.07,60,100,1.7,overcast clouds
369,Feldkirchen An Der Donau,AT,48.3452,14.0513,49.95,82,71,2.3,broken clouds
370,Beringovskiy,RU,63.05,179.3167,38.7,77,30,6.22,scattered clouds
371,Thanatpin,MM,17.2119,96.3033,78.98,83,100,5.14,overcast clouds
372,Te Anau,NZ,-45.4167,167.7167,56.5,82,88,6.8,overcast clouds
373,Byron Bay,AU,-28.65,153.6167,65.95,49,22,13.38,few clouds
374,Cicero Dantas,BR,-10.6,-38.3833,67.89,98,26,2.3,light rain
375,Winnemucca,US,40.973,-117.7357,60.85,21,40,11.5,scattered clouds
376,Iqaluit,CA,63.7506,-68.5145,37.13,81,40,0.0,scattered clouds
377,Mahibadhoo,MV,3.7833,72.9667,81.1,78,100,19.26,overcast clouds
378,Srednekolymsk,RU,67.45,153.6833,65.28,39,92,9.4,overcast clouds
379,Muscle Shoals,US,34.7448,-87.6675,80.74,66,0,3.44,clear sky
380,Vila Velha,BR,-20.3297,-40.2925,73.35,88,0,3.44,clear sky
381,Mindelo,CV,16.8901,-24.9804,74.75,73,40,13.8,scattered clouds
382,Santa Cruz,BO,-17.8,-63.1667,58.46,94,75,13.8,broken clouds
383,Mandan,US,46.8267,-100.8896,57.18,91,100,16.11,moderate rain
384,Altay,CN,47.8667,88.1167,65.37,64,100,3.33,overcast clouds
385,Olinda,BR,-8.0089,-34.8553,78.53,89,75,5.75,moderate rain
386,Kearney,US,40.6995,-99.0815,70.36,45,0,20.71,clear sky
387,Kutum,SD,14.2,24.6667,75.18,15,37,9.82,scattered clouds
388,Kolokani,ML,13.5728,-8.0339,78.49,68,84,18.01,broken clouds
389,Vila Franca Do Campo,PT,37.7167,-25.4333,58.19,79,100,16.64,light rain
390,Fengcheng,CN,40.4536,124.0717,72.05,40,9,7.63,clear sky
391,Bowen,AU,-20.0167,148.2333,76.32,37,94,12.66,overcast clouds
392,Sibu,MY,2.3,111.8167,82.71,83,20,5.99,few clouds
393,Gap,FR,44.6667,6.0,42.84,66,100,2.84,overcast clouds
394,Sayyan,YE,15.1718,44.3244,61.23,27,0,3.91,clear sky
395,Bahile,PH,9.9995,118.7878,82.27,60,91,1.9,light rain
396,Saint Anthony,US,45.0205,-93.218,73.0,85,100,21.85,thunderstorm with light rain
397,Rio De Janeiro,BR,-22.9028,-43.2075,75.16,80,40,11.5,scattered clouds
398,Doka,SD,13.5167,35.7667,84.36,34,24,10.33,few clouds
399,Chase,CA,50.8165,-119.6857,72.09,53,97,1.7,overcast clouds
400,Aban,RU,56.67,96.06,57.96,58,44,15.77,scattered clouds
401,Husavik,IS,66.0449,-17.3389,49.51,70,46,3.67,scattered clouds
402,Ahuimanu,US,21.4447,-157.8378,87.51,62,20,16.11,few clouds
403,Faya,SA,18.3851,42.4509,64.51,22,13,2.24,few clouds
404,Blagoyevo,RU,63.3667,47.9167,56.79,78,63,1.92,broken clouds
405,Sioux Lookout,CA,50.1001,-91.917,73.47,68,75,8.05,broken clouds
406,Kurumkan,RU,54.3,110.3,58.84,37,76,5.44,broken clouds
407,Charters Towers,AU,-20.1,146.2667,70.65,31,100,11.36,overcast clouds
408,Orapa,BW,-21.2833,25.3667,54.37,73,5,9.15,clear sky
409,Najran,SA,17.4924,44.1277,75.85,15,4,3.47,clear sky
410,Kavaratti,IN,10.5669,72.642,82.26,74,100,11.54,overcast clouds
411,Simpang,ID,-1.2667,104.0833,82.53,84,61,0.89,broken clouds
412,Vitim,RU,59.4511,112.5578,63.77,32,0,3.8,clear sky
413,Omsukchan,RU,62.5333,155.8,43.97,70,100,9.82,overcast clouds
414,Hofn,IS,64.2539,-15.2082,43.57,88,51,4.56,broken clouds
415,Indramayu,ID,-6.3264,108.32,81.79,76,30,2.53,scattered clouds
416,Guia De Isora,ES,28.2115,-16.7795,63.32,79,45,5.46,scattered clouds
417,Gorom-Gorom,BF,14.4439,-0.2361,88.81,37,81,9.01,broken clouds
418,Kiama,AU,-34.6833,150.8667,62.01,56,1,21.99,light rain
419,Lima,PE,-12.0432,-77.0282,61.9,81,0,10.36,clear sky
420,Severo-Kurilsk,RU,50.6789,156.125,44.06,88,79,4.94,broken clouds
421,Castlecomer,IE,52.8061,-7.2106,44.06,89,12,4.54,few clouds
422,Tyrma,RU,50.0833,132.1667,53.08,74,100,12.35,moderate rain
423,Dolores,AR,-36.3132,-57.6792,36.16,73,8,4.21,clear sky
424,Bagdarin,RU,54.4333,113.6,56.44,28,30,6.87,scattered clouds
425,Alibag,IN,18.6411,72.8792,86.07,70,44,6.85,scattered clouds
426,Zaysan,KZ,47.4667,84.8667,68.23,50,100,9.55,overcast clouds
427,Hernani,ES,43.2662,-1.9762,60.4,74,0,3.44,clear sky
428,Guilin,CN,25.2819,110.2864,69.91,88,100,0.83,moderate rain
429,Aloleng,PH,16.1307,119.7824,84.9,68,100,4.47,overcast clouds
430,Sitka,US,57.0531,-135.33,53.49,76,40,8.05,scattered clouds
431,Mustasaari,FI,63.1142,21.6822,52.23,100,0,4.61,clear sky
432,Macroom,IE,51.9,-8.95,46.47,95,8,5.08,clear sky
433,Ostersund,SE,63.1792,14.6357,50.61,100,75,3.44,broken clouds
434,Parral,MX,26.9333,-105.6667,79.14,13,3,10.2,clear sky
435,Nyagan,RU,62.1406,65.3936,45.37,67,97,7.49,overcast clouds
436,Bima,ID,-8.4667,118.7167,87.21,65,51,3.69,broken clouds
437,Maseru,LS,-29.3167,27.4833,36.23,41,50,6.26,scattered clouds
438,Acari,PE,-15.4311,-74.6158,65.68,69,80,3.24,broken clouds
439,Aki,JP,33.5,133.9,80.55,76,96,6.78,overcast clouds
440,Katangli,RU,51.7102,143.2326,45.03,82,100,13.02,overcast clouds
441,Fortuna,US,40.5982,-124.1573,58.86,73,0,16.11,clear sky
442,Nome,US,64.5011,-165.4064,56.16,66,0,11.5,clear sky
443,Fort Nelson,CA,58.8053,-122.7002,69.39,28,40,5.75,scattered clouds
444,Harper,LR,4.375,-7.7169,77.54,86,85,6.8,light rain
445,Buala,SB,-8.145,159.5921,85.75,58,7,6.93,clear sky
446,Sala,MA,34.0389,-6.8166,65.64,100,5,3.44,clear sky
447,Talnakh,RU,69.4865,88.3972,41.7,68,5,6.71,clear sky
448,Pathein,MM,16.7833,94.7333,78.67,88,100,9.42,overcast clouds
449,Piacabucu,BR,-10.4056,-36.4344,75.0,92,40,6.69,scattered clouds
450,Havelock,US,34.8791,-76.9013,80.55,87,0,4.61,clear sky
451,Dudinka,RU,69.4058,86.1778,36.99,69,77,20.15,broken clouds
452,Klaksvik,FO,62.2266,-6.589,43.72,90,59,9.91,broken clouds
453,Itaituba,BR,-4.2761,-55.9836,72.79,98,41,0.85,scattered clouds
454,Shirvan,AZ,39.9509,48.8994,68.54,44,0,1.74,clear sky
455,Kokopo,PG,-4.352,152.2633,84.67,59,52,4.72,broken clouds
456,Springdale,US,36.1867,-94.1288,80.51,67,75,17.27,broken clouds
457,Pacific Grove,US,36.6177,-121.9166,66.81,75,20,11.5,few clouds
458,San Andres,CO,12.5847,-81.7006,84.22,74,75,11.5,broken clouds
459,Takab,IR,36.4009,47.1133,56.17,63,3,4.29,clear sky
460,Spisska Bela,SK,49.1872,20.4595,48.51,88,19,1.81,few clouds
461,Oyugis,KE,-0.509,34.7358,61.43,89,100,2.06,overcast clouds
462,Lagunas,PE,-5.2269,-75.6753,72.55,97,88,3.0,light rain
463,Buzmeyin,TM,38.0507,58.2056,67.73,40,0,11.5,clear sky
464,Ikom,NG,5.9667,8.7063,73.63,98,100,3.53,overcast clouds
465,York,US,40.1254,-77.0,81.39,72,8,5.3,clear sky
466,Inta,RU,66.0317,60.1659,50.86,47,21,6.53,few clouds
467,Kudahuvadhoo,MV,2.6708,72.8944,81.54,77,89,16.64,light rain
468,Falmouth,GB,50.1544,-5.0711,49.1,93,9,2.3,clear sky
469,Visby,SE,57.6409,18.296,48.42,100,100,11.5,overcast clouds
470,Sept-Iles,CA,50.2001,-66.3821,48.06,55,75,5.75,broken clouds
471,Leland,US,34.2563,-78.0447,78.82,86,0,5.75,clear sky
472,Surt,LY,31.2089,16.5887,77.31,38,99,11.21,overcast clouds
473,Rocha,UY,-34.4833,-54.3333,40.32,73,60,5.57,broken clouds
474,Oktyabrskiy,RU,54.4815,53.471,52.21,83,8,4.97,clear sky
475,Victoria,HK,22.2855,114.1577,87.96,75,100,8.99,overcast clouds
476,Bilibino,RU,68.0546,166.4372,57.85,43,100,14.47,overcast clouds
477,Tumpat,MY,6.1978,102.171,82.38,78,20,2.3,few clouds
478,Sidi Ali,DZ,36.0998,0.4206,67.59,59,100,3.53,overcast clouds
479,General Roca,AR,-39.0333,-67.5833,32.63,47,0,5.32,clear sky
480,Sao Filipe,CV,14.8961,-24.4956,74.32,84,19,5.7,few clouds
481,Mahon,ES,39.8885,4.2658,64.96,94,0,3.44,clear sky
482,Anadyr,RU,64.75,177.4833,50.5,50,86,6.71,fog
483,Funadhoo,MV,6.15,73.2667,79.74,83,100,26.6,overcast clouds
484,Luangwa,ZM,-15.6167,30.4167,55.8,71,0,0.29,clear sky
485,Flinders,AU,-34.5833,150.8552,60.39,59,2,28.19,clear sky
486,Zadonsk,RU,52.3904,38.9261,53.11,86,42,7.38,scattered clouds
487,Nhulunbuy,AU,-12.2333,136.7667,86.61,58,40,6.91,scattered clouds
488,Henties Bay,NA,-22.116,14.2845,58.46,74,0,7.9,clear sky
489,Gladstone,AU,-23.85,151.25,71.53,30,78,6.91,broken clouds
490,Farah,AF,32.5,62.5,68.72,19,0,3.29,clear sky
491,Nguru,NG,12.8791,10.4526,85.39,12,2,5.88,clear sky
492,Loiza,PR,18.4313,-65.8802,81.07,86,40,11.5,scattered clouds
493,Hit,IQ,33.6416,42.8251,84.88,16,0,9.04,clear sky
494,Nelson Bay,AU,-32.7167,152.15,62.11,57,0,5.01,clear sky
495,Hede,CN,33.7681,120.2517,82.76,19,100,14.43,overcast clouds
496,Inongo,CD,-1.95,18.2667,69.76,88,9,1.48,clear sky
497,Tete,MZ,-16.1564,33.5867,57.29,82,0,0.0,clear sky
498,Rabo De Peixe,PT,37.8,-25.5833,57.27,95,40,17.27,light intensity shower rain
499,Mongo,TD,12.1844,18.693,85.08,42,72,9.22,broken clouds
500,Opunake,NZ,-39.4556,173.8583,66.85,79,20,18.19,few clouds
501,Myanaung,MM,18.2833,95.3167,84.4,70,93,7.94,overcast clouds
502,Marzuq,YE,14.4,46.4667,75.7,32,15,4.34,few clouds
503,Codrington,AU,-38.2667,141.9667,50.25,68,100,19.46,light rain
504,Sawakin,SD,19.1059,37.3321,84.54,32,13,4.94,few clouds
505,Kouango,CF,4.9934,19.9619,71.85,85,88,2.19,overcast clouds
506,Ambilobe,MG,-13.2,49.05,65.46,91,0,3.11,clear sky
507,Tazmalt,DZ,36.3868,4.3989,71.29,63,51,2.98,broken clouds
508,Dingle,PH,10.9995,122.6711,79.16,81,100,5.93,light rain
509,Wad Rawah,SD,15.1603,33.1397,87.31,11,6,10.0,clear sky
510,Kaeo,NZ,-35.1,173.7833,67.32,90,100,12.66,moderate rain
511,Xuddur,SO,4.1213,43.8894,69.6,84,23,15.82,few clouds
512,Diphu,IN,25.8333,93.4333,81.27,80,47,0.31,scattered clouds
513,Gambela,ET,8.25,34.5833,69.49,96,100,3.65,light rain
514,Nakhon Thai,TH,17.1006,100.8374,80.46,83,100,1.45,light rain
515,San Pedro,PH,14.35,121.0167,87.35,71,40,2.3,scattered clouds
516,Luziania,BR,-16.2525,-47.9503,65.89,46,0,1.5,clear sky
517,Mackenzie,CA,55.2999,-123.1698,62.82,29,40,4.61,scattered clouds
518,Badiraguato,MX,25.3667,-107.5167,81.7,51,0,3.89,clear sky
519,Yarmouth,US,41.7057,-70.2286,72.97,76,0,11.99,clear sky
520,Westport,US,41.1415,-73.3579,74.86,67,0,6.91,clear sky
521,Mnogovershinnyy,RU,53.9353,139.9242,51.35,69,100,3.15,overcast clouds
522,Basco,PH,20.4487,121.9702,84.76,76,54,15.59,broken clouds
523,Zhuhai,CN,22.2769,113.5678,89.85,84,40,8.05,scattered clouds
524,Mujiayingzi,CN,42.1167,118.7833,67.15,23,100,4.25,overcast clouds
525,Tessalit,ML,20.1986,1.0114,92.64,23,62,9.75,broken clouds
526,Dalby,AU,-27.1833,151.2667,61.99,47,3,5.99,clear sky
527,Russell,US,32.3502,-85.1999,83.8,78,20,8.05,few clouds
528,Sidney,AU,-33.8679,151.2073,63.61,50,20,24.0,few clouds
529,Saint-Louis,SN,16.3333,-15.0,84.7,28,35,11.56,scattered clouds
530,Turukhansk,RU,65.8167,87.9833,53.22,60,40,12.5,scattered clouds
531,Grindavik,IS,63.8424,-22.4338,48.67,100,100,4.61,fog
532,Sangar,RU,63.9242,127.4739,50.05,86,100,15.32,light rain
533,Astana,KZ,51.1801,71.446,60.75,72,40,8.95,scattered clouds
534,Okhotsk,RU,59.3833,143.3,40.1,74,100,4.99,overcast clouds
535,Waddan,LY,29.1614,16.139,81.03,20,89,14.83,overcast clouds
536,Rivers,CA,50.0308,-100.2403,58.15,89,100,24.14,overcast clouds
537,Charagua,BO,-19.8,-63.2167,51.85,93,100,6.31,overcast clouds
538,Buchanan,LR,5.8808,-10.0467,77.83,88,80,4.68,light rain
539,Fougamou,GA,-1.2154,10.5838,72.28,99,97,1.43,light rain
540,Santa Maria Do Suacui,BR,-18.1903,-42.4142,62.8,67,0,2.26,clear sky
541,Pauini,BR,-7.7136,-66.9764,75.88,83,33,1.77,scattered clouds
542,Acarau,BR,-2.8856,-40.12,76.96,89,31,11.41,scattered clouds
543,Whitehorse,CA,60.7161,-135.0538,70.57,19,75,6.91,broken clouds
544,Svencioneliai,LT,55.1667,26.0,47.35,93,100,12.57,overcast clouds
545,Solnechnyy,RU,50.7214,136.6319,61.81,54,100,6.2,moderate rain
546,Mata,PT,40.683,-7.4592,59.76,87,41,1.92,scattered clouds
547,Sharjah,AE,25.3573,55.4033,80.89,61,0,9.22,clear sky
548,Launceston,AU,-41.45,147.1667,45.81,94,100,5.75,light rain
549,Alto Araguaia,BR,-17.3147,-53.2153,72.09,64,92,3.44,overcast clouds
550,Maceio,BR,-9.6658,-35.7353,76.44,88,75,2.3,broken clouds
551,Mackay,AU,-21.15,149.2,75.69,37,73,9.19,broken clouds
552,Cayenne,GF,4.9333,-52.3333,76.08,1,100,3.44,overcast clouds
553,Matagami,CA,49.7502,-77.6328,45.63,96,100,10.67,heavy intensity rain
554,Pokhara,NP,28.2333,83.9833,78.3,63,18,1.83,few clouds
555,Serenje,ZM,-13.2325,30.2352,49.23,78,0,5.46,clear sky
556,Bambanglipuro,ID,-7.95,110.2833,82.06,75,72,0.81,broken clouds
557,Jacareacanga,BR,-6.2222,-57.7528,73.38,93,15,1.88,few clouds
558,Cianjur,ID,-6.8224,107.1393,80.06,75,13,1.68,few clouds
559,Roma,US,43.2128,-75.4557,75.67,78,0,4.61,clear sky
560,Roald,NO,62.5833,6.1333,55.54,58,100,3.44,overcast clouds
561,Taksimo,RU,56.3444,114.8794,56.93,43,52,2.53,broken clouds
562,Watsa,CD,3.0372,29.5355,60.98,97,57,2.35,broken clouds
563,Aksu,CN,41.1231,80.2644,77.99,22,100,16.96,overcast clouds
564,Kungurtug,RU,50.5994,97.5228,59.49,41,100,1.23,overcast clouds
565,Melnikovo,RU,56.5558,84.085,58.24,56,35,4.61,scattered clouds
566,San Julian,MX,21.0167,-102.1667,76.17,24,96,4.52,overcast clouds
567,Shergarh,IN,28.65,79.35,93.24,17,0,6.13,clear sky
568,Orel-Izumrud,RU,43.4583,39.9244,59.02,88,84,4.47,broken clouds
569,Nuuk,GL,64.1835,-51.7216,45.21,65,20,8.05,few clouds
570,Archidona,ES,37.0965,-4.3887,63.41,65,10,3.96,clear sky
571,Puro,PH,12.4841,123.3827,82.35,74,72,6.55,broken clouds
572,Pudem,RU,58.3044,52.1675,49.32,95,64,7.29,broken clouds
573,Johnstown,US,40.3267,-78.922,77.34,75,0,5.75,clear sky
574,Richards Bay,ZA,-28.783,32.0377,57.58,75,0,7.14,clear sky
575,Prado,BR,-17.3411,-39.2208,74.59,92,3,8.86,clear sky
576,Yining,CN,29.0361,114.5636,80.85,80,92,0.87,overcast clouds
577,San Juan,AR,-31.5375,-68.5364,45.75,32,16,4.38,few clouds
578,Mogapi,BW,-22.323,27.8349,57.22,85,100,7.81,overcast clouds
579,Zhigalovo,RU,54.8097,105.1578,57.22,76,89,10.92,light rain
580,Kangaatsiaq,GL,68.3065,-53.4641,31.8,89,6,10.92,clear sky
581,Yakeshi,CN,49.2833,120.7333,49.1,67,100,7.74,overcast clouds
582,Sheopur,IN,25.6667,76.7,92.03,31,0,9.06,clear sky
583,Saldanha,ZA,-33.0117,17.9442,48.25,81,2,6.96,clear sky
584,Kargasok,RU,59.0556,80.8572,53.58,58,2,5.48,clear sky
585,Hokitika,NZ,-42.7167,170.9667,60.08,85,19,12.8,few clouds
586,Nizhniy Kuranakh,RU,58.8353,125.4869,60.24,49,78,10.33,broken clouds
587,Bismarck,US,46.8083,-100.7837,57.04,90,100,16.11,moderate rain
588,Nuevo Ideal,MX,24.8875,-105.0728,74.03,17,2,1.45,clear sky
589,Berlevag,NO,70.8578,29.0864,42.75,75,3,5.75,clear sky
590,Isangel,VU,-19.55,169.2667,82.51,73,100,6.35,overcast clouds
591,Wembley,AU,-31.9333,115.8,58.08,81,75,12.66,broken clouds
592,Bacungan,PH,9.9106,118.7022,82.45,83,100,4.61,overcast clouds
593,Anqing,CN,30.5092,117.0506,82.8,60,71,1.48,broken clouds
594,Bonthe,SL,7.5264,-12.505,78.33,83,100,0.98,light rain
595,Lazaro Cardenas,MX,17.9583,-102.2,78.64,72,28,8.32,scattered clouds
596,Kirundo,BI,-2.5833,30.1667,61.02,97,100,2.62,overcast clouds
597,Port Blair,IN,11.6667,92.75,84.24,84,40,8.05,scattered clouds
598,Alekseyevka,RU,50.6309,38.6903,59.79,86,95,8.37,overcast clouds
599,Ixtapa,MX,20.7,-105.2,79.83,74,20,8.05,few clouds
600,Teguldet,RU,57.3064,88.1667,58.42,53,22,10.04,few clouds
601,Topolobampo,MX,25.6,-109.05,80.51,61,0,13.8,clear sky
602,Kattivakkam,IN,13.2167,80.3167,86.09,74,100,7.58,overcast clouds
603,Raahe,FI,64.6833,24.4833,53.69,97,68,7.99,broken clouds
604,Pimentel,PE,-6.8367,-79.9342,63.73,83,54,9.98,broken clouds
605,Male,MV,4.1748,73.5089,80.55,83,100,17.27,overcast clouds
606,Phuket,TH,8.0,98.25,88.12,84,75,8.05,broken clouds
607,Ahaus,DE,52.0667,7.0,49.44,78,92,6.89,overcast clouds
608,La Primavera,CO,5.4906,-70.4092,76.14,87,67,2.17,broken clouds
609,Udachnyy,RU,66.4167,112.4,49.95,47,93,7.67,overcast clouds
610,Pasni,PK,25.2631,63.471,81.09,87,0,7.38,clear sky
611,Krutinka,RU,56.0055,71.5113,52.81,91,100,8.21,light rain
612,Mporokoso,ZM,-9.3727,30.125,61.32,54,100,7.18,overcast clouds
613,Itarema,BR,-2.9248,-39.9167,76.28,91,30,10.4,scattered clouds
614,Jefferson City,US,38.5767,-92.1735,81.7,62,1,13.78,clear sky
615,Asuncion,PY,-25.3007,-57.6359,54.9,67,0,6.91,clear sky
616,Cacequi,BR,-29.8836,-54.825,40.75,77,5,6.13,clear sky
617,Conakry,GN,9.538,-13.6773,79.54,83,100,12.1,light rain
618,Taoudenni,ML,22.6783,-3.9836,92.34,11,1,14.5,clear sky
619,Neyshabur,IR,36.2133,58.7958,63.43,31,0,3.89,clear sky
620,Talara,PE,-4.5772,-81.2719,65.01,83,7,11.83,clear sky
621,Manggar,ID,-2.8833,108.2667,85.82,65,18,0.87,few clouds
622,Bemidji,US,47.4736,-94.8803,62.89,100,40,5.75,scattered clouds
623,Krasnoufimsk,RU,56.6059,57.7669,49.41,96,100,10.33,moderate rain
624,Mocuba,MZ,-16.8392,36.9856,62.78,92,33,1.7,scattered clouds
625,Porto Novo,BJ,6.4965,2.6036,82.22,89,89,5.59,overcast clouds
626,Suez,EG,29.9737,32.5263,74.55,42,0,10.47,clear sky
627,Rio Grande,BR,-32.035,-52.0986,41.11,73,7,12.55,clear sky
628,Diamantino,BR,-14.4086,-56.4461,74.68,53,54,3.76,broken clouds
629,Waw,SS,7.7029,27.9953,74.23,67,76,5.01,broken clouds
630,Barreiras,BR,-12.1528,-44.99,72.93,50,68,2.44,broken clouds
631,George,ZA,-33.963,22.4617,54.95,54,7,12.66,clear sky
632,Meadow Lake,US,34.8014,-106.5436,80.04,12,0,18.48,clear sky
633,Dicabisagan,PH,17.0818,122.4157,85.86,66,100,6.8,heavy intensity rain
634,Novopokrovka,UA,49.8425,36.5477,59.63,93,97,6.35,overcast clouds
635,Miyazu,JP,35.5333,135.1833,71.8,59,32,14.05,scattered clouds
636,Guantanamo,CU,20.1444,-75.2092,81.97,90,100,2.71,overcast clouds
637,Bonavista,CA,48.6499,-53.1147,49.82,80,100,13.98,overcast clouds
638,Lukovetskiy,RU,64.2956,41.9211,54.9,62,46,6.31,scattered clouds
639,Solwezi,ZM,-12.1688,26.3894,48.34,80,0,3.91,clear sky
640,La Reforma,MX,25.0833,-108.05,76.87,75,0,5.88,clear sky
641,Xinqing,CN,48.2333,129.5,62.8,37,86,6.31,overcast clouds
642,Doha,QA,25.2867,51.5333,91.38,17,0,9.22,clear sky
643,Yilan,TW,24.757,121.753,88.36,99,99,3.51,overcast clouds
644,Lasa,IT,46.6166,10.7002,51.69,94,98,2.08,overcast clouds
